LTE,272,5,40100,499713,-1,-6.2969,53.3457,1000,15,1,1597471935,1711034849,0
LTE,272,5,40100,855554,-1,-6.305,53.3442,1000,6,1,1597472791,1711034765,0
LTE,272,5,41002,92418,-1,-6.4662,53.3571,579,38,1,1597474928,1729285035,0
LTE,272,5,41001,839681,-1,-6.4763,53.3582,816,50,1,1597474955,1729285035,0
LTE,272,5,41001,839682,-1,-6.496,53.3579,1155,50,1,1597474985,1729285035,0
LTE,272,5,41001,786695,-1,-6.5151,53.3581,1000,37,1,1597475037,1711034848,0
LTE,272,5,41001,786720,-1,-6.5194,53.3585,1000,22,1,1597475059,1729285034,0
LTE,272,5,41401,818951,-1,-6.6875,53.4005,1000,19,1,1597475427,1711034767,0
LTE,272,5,41401,818952,-1,-6.697,53.4049,902,36,1,1597475448,1729285032,0
LTE,272,5,41401,447239,-1,-7.0974,53.4484,2132,24,1,1597476201,1711034843,0
LTE,272,5,40100,842753,-1,-6.2682,53.3455,500,33,1,1599715964,1734722402,0
LTE,272,5,40101,916244,-1,-6.2653,53.3504,1000,13,1,1599717865,1729358710,0
LTE,272,5,40100,842773,-1,-6.2697,53.3453,1000,17,1,1599727902,1711034849,0
LTE,272,5,40102,917762,-1,-6.2586,53.3299,1000,16,1,1599728412,1729285044,0
LTE,272,3,40112,10787585,-1,-8.222,53.3354,1331,18,1,1599801918,1729284933,0
LTE,272,5,41703,333830,0,-7.673,54.997,4690,2,1,1604758392,1716658446,0
UMTS,272,2,30100,48527394,200,-6.2637,53.3442,1000,10,1,1607798833,1729448223,0
LTE,272,3,40101,11375895,0,-7.2482,52.658,1128,39,1,1608715955,1739610424,0
UMTS,272,2,30100,48509691,93,-6.2664,53.3381,1000,7,1,1610453506,1729358709,0
UMTS,272,2,30100,48508683,200,-6.2644,53.3443,1000,2,1,1611087458,1729548782,0
LTE,272,5,41903,805121,0,-8.1675,53.6239,1666,37,1,1612466432,1729435801,0
LTE,272,5,40500,778754,0,-6.3595,53.3856,930,50,1,1613045661,1729285038,0
LTE,272,5,40500,429313,0,-6.3685,53.3858,1000,9,1,1613045721,1729285038,0
LTE,272,5,40902,935936,0,-6.3854,53.3943,1000,17,1,1613045766,1729285038,0
LTE,272,5,40500,429333,0,-6.3721,53.3869,1000,11,1,1613048273,1729285036,0
LTE,272,3,40071,10591489,0,-6.4029,53.3612,2671,6,1,1613981049,1729284963,0
LTE,272,3,40071,10499595,0,-6.3139,53.3549,3245,24,1,1614154572,1704270197,0
LTE,272,3,40071,10499605,0,-6.2937,53.3482,879,50,1,1614154638,1729448232,0
UMTS,272,3,30101,19805748,400,-7.2363,52.65,2332,5,1,1614354320,1704270186,0
LTE,272,3,40071,10542358,0,-6.3097,53.3602,1801,17,1,1616153619,1729448231,0
LTE,272,3,40071,10496279,0,-6.2896,53.3566,1000,12,1,1616153808,1729448229,0
LTE,272,3,40071,10520086,0,-6.2841,53.3529,1000,12,1,1616154128,1729448229,0
LTE,272,3,40052,10511383,0,-6.2825,53.3508,1000,6,1,1616154179,1729448229,0
LTE,272,3,40071,10499606,0,-6.2816,53.3515,9027,19,1,1616154227,1737933668,0
LTE,272,3,40071,10499596,0,-6.2792,53.3598,8099,7,1,1616154244,1737933668,0
