population,lon,lat,elevation,tower_height,max_distance_km,path_loss,tx_power
1160.3956413269043,-8.48791361721435,51.76838328716698,67.0,33.35,2.667,153.43988838897698,-23.439888388976982
998.1196727752687,-8.770882931711995,51.64303613333009,59.0,32.95,2.659,153.4813251086804,-23.48132510868041
890.7820434570311,-9.592841416681356,52.170980579801615,30.0,31.5,2.63,153.638706599292,-23.638706599291993
528.4980373382568,-8.528337804999724,51.816501283169636,128.0,36.4,2.7279999999999998,153.1491523679138,-23.149152367913814
1088.4914817810059,-8.231893761240281,51.7972602452986,41.0,32.05,2.641,153.57764621458836,-23.577646214588356
705.0626754760742,-8.784357660973788,51.84534744199091,63.0,33.15,2.6630000000000003,153.46050380530434,-23.46050380530434
526.5655212402344,-8.231893761240281,52.08501411628778,40.0,32.0,2.64,153.58312673752755,-23.58312673752755
847.4765853881836,-9.255973185136538,51.662342918885685,81.0,34.05,2.681,153.36931603784168,-23.369316037841685
1137.7696495056152,-8.164520114931317,51.86456795116887,28.0,31.4,2.628,153.64999419816496,-23.64999419816496
819.5501556396484,-8.151045385669525,51.91258331212413,17.0,30.85,2.617,153.71312700306015,-23.71312700306015
616.980785369873,-8.474438887952555,51.98930122366524,113.0,35.65,2.713,153.2167501282154,-23.21675012821541
652.2339420318604,-8.74393347318841,51.931775095252014,98.0,34.9,2.698,153.28680214210465,-23.286802142104648
700.3972320556641,-9.161650080303987,51.9413679100809,119.0,35.95,2.7190000000000003,153.189423090354,-23.189423090354012
684.2876091003418,-8.716984014664824,51.75875352677023,59.0,32.95,2.659,153.4813251086804,-23.48132510868041
666.383430480957,-8.892155495068131,52.13279373823722,73.0,33.65,2.673,153.40934522346922,-23.409345223469217
729.9935302734375,-9.552417228895978,51.5270226621158,51.0,32.55,2.651,153.52359678404613,-23.523596784046134
569.4267539978026,-9.633265604466736,52.06588793017615,35.0,31.75,2.635,153.6107393687524,-23.610739368752405
1259.6617431640625,-8.663085097617651,51.8741751272506,44.0,32.2,2.644,153.56128776983655,-23.561287769836554
632.2747268676758,-9.336821560707294,52.06588793017615,129.0,36.45,2.729,153.14473026730212,-23.144730267302123
1012.3771171569824,-8.366641053858212,51.816501283169636,5.0,30.25,2.605,153.78408991992166,-23.784089919921655
1349.4046211242676,-8.204944302716697,51.91258331212413,8.0,30.4,2.608,153.76613965208767,-23.766139652087674
529.1720428466797,-8.74393347318841,52.00846019734897,182.0,39.1,2.782,152.92442272947196,-22.924422729471956
